"word_clean","language","uni_lemma","lexical_class","category","definition","cnt","frequency","surprisal_2gm","surprisal_3gm","surprisal_4gm","surprisal_5gm","surprisal_6gm"
"bonita","Spanish (Mexican)","pretty","adjectives","descriptive_words","bonita",1033,12.065753845089,11.2371311351234,5.19972672679531,1.82647893751186,0.619963650743639,0.295080221702167
"borrego","Spanish (Mexican)","lamb","nouns","animals","borrego",235,13.5463908000644,12.9626308735222,4.53975936756943,1.61094224275463,0.54544374684855,0.264222589095895
"botas","Spanish (Mexican)","boots","nouns","clothing","botas",1026,12.0725532884779,11.7690454036108,4.57165206022316,1.47658073793253,0.367312406462395,0.0623731317743296
"botella","Spanish (Mexican)","bottle","nouns","household","botella/mamila",1526,11.6755711023642,12.9029841878838,6.8173953709193,2.57799661969096,1.02980211669864,0.412096379762198
"botón","Spanish (Mexican)","button","nouns","clothing","botón",1548,11.6612572600589,12.8195100803003,6.23968830431574,2.05987828327174,0.610576348301734,0.168582650590238
"brazo","Spanish (Mexican)","arm","nouns","body_parts","brazo",4892,10.5106198174015,11.7288054080052,7.57917516260117,2.91004550601867,1.00385930221697,0.296644196975766
"brazos","Spanish (Mexican)","arm","nouns","body_parts","brazos",4372,10.6230004649122,11.0360909410301,6.96384335213348,2.40593372070655,0.874454331097647,0.216606494916016
"brincar","Spanish (Mexican)","jump","verbs","action_words","brincar",24,15.8279224838607,12.853524882523,4.0118109064212,1.32666304323114,0.467867445437328,0.246120441483688
"buey","Spanish (Mexican)","ox","nouns","animals","buey",822,12.2942359191524,13.7700246005279,6.16257526588162,2.20483373381348,0.612725254694438,0.14180793794225
"búho","Spanish (Mexican)","owl","nouns","animals","búho",854,12.25604512042,12.7344206146289,6.3756642631827,2.78227329894913,1.1856171905723,0.444325039177444
"burro","Spanish (Mexican)","donkey","nouns","animals","burro",474,12.8447689925135,14.4655676775662,6.59012843442259,2.23816620401002,0.756399770684124,0.244910233249727
"caballo","Spanish (Mexican)","horse","nouns","animals","caballo",7071,10.1422191226044,11.1619136709123,6.24971935020424,2.45799473896456,0.810188597325102,0.241176703239066
"cabeza","Spanish (Mexican)","head","nouns","body_parts","cabeza",20865,9.06014792118295,10.2089273513552,6.55592915351449,2.61761423567439,1.0092515208641,0.341737712057882
"cabra","Spanish (Mexican)","goat","nouns","animals","cabra",1686,11.5758621756468,13.1500683814788,6.72938708648317,3.12328735108914,1.3143707664647,0.521284788062574
"cachete","Spanish (Mexican)","cheek","nouns","body_parts","cachete",17,16.1727629701524,14.5395080617578,5.25726514492739,1.72343471364321,0.254231064405139,0.0588235294117647
"caer","Spanish (Mexican)","fall","verbs","action_words","caer(se)",4265,10.6477788542828,10.5027692349061,5.1105237693725,1.83314346201936,0.564812039576759,0.160081379148842
"café","Spanish (Mexican)","coffee","nouns","food_drink","café",7265,10.1151527382042,11.3471972759027,6.22658767416933,2.86579581645793,1.0624921369753,0.358764206214115
"caja","Spanish (Mexican)","box","nouns","household","caja",9011,9.89977498197357,11.0611903082541,7.41607947843072,3.52007123325207,1.35402610228704,0.455083769892746
"cajón","Spanish (Mexican)","drawer","nouns","furniture_rooms","cajón",909,12.1936312200311,13.858696166922,8.71997111625807,3.4987624559206,1.31534174823268,0.538978560419706
"calcetín","Spanish (Mexican)","sock","nouns","clothing","calcetín",52,15.0547325956272,16.1508164790822,8.44039459040927,2.08664715490534,0.523410112873443,0.0192307692307692
"calcetines","Spanish (Mexican)","sock","nouns","clothing","calcetines",178,13.8241927639165,12.604505337062,5.16224785101773,1.82416065068528,0.566738929932552,0.143226387644214
"caliente","Spanish (Mexican)","hot","adjectives","descriptive_words","caliente",3537,10.8349421250031,9.46031135889384,5.00100882108108,1.73879222156952,0.485744494753988,0.142118198357124
"calle","Spanish (Mexican)","street","nouns","outside","calle",32596,8.6140314537685,9.19192121789977,6.70131559029352,3.35879390296217,1.56362397091255,0.616267599076598
"calzón","Spanish (Mexican)","underpants","nouns","clothing","calzón",121,14.2101857686119,13.1546241962456,5.81903647209512,2.28145889050984,0.745868502860159,0.0770407280569203
"cama","Spanish (Mexican)","bed","nouns","furniture_rooms","cama",2264,11.2810878748855,12.6555734419423,8.79245764201719,3.02513003672453,0.999273022623933,0.254190218703219
