"319,""kiss"",""word"",""action_words"",0,0,0.01,0,0.01,0.03,0.03,0.09,0.11,0.19,0.3"
"320,""look"",""word"",""action_words"",0,0,0,0.01,0.02,0.02,0.03,0.04,0.05,0.08,0.11"
"321,""love"",""word"",""action_words"",0,0,0,0,0.03,0.01,0.05,0.07,0.09,0.08,0.17"
"323,""play"",""word"",""action_words"",0,0,0,0,0.01,0.01,0.01,0.06,0.06,0.1,0.11"
"324,""pull"",""word"",""action_words"",0,0,0,0,0,0,0,0.02,0.02,0.04,0.05"
"325,""push"",""word"",""action_words"",0,0,0,0,0,0.01,0,0.04,0.04,0.12,0.06"
"326,""put"",""word"",""action_words"",0,0,0,0,0,0,0,0.02,0.01,0.02,0"
"327,""read"",""word"",""action_words"",0,0,0,0,0.01,0.01,0,0.04,0.08,0.11,0.17"
"328,""ride"",""word"",""action_words"",0,0,0,0,0.01,0,0,0.02,0.04,0.09,0.1"
"329,""run"",""word"",""action_words"",0,0,0,0,0,0,0.01,0.02,0.02,0.07,0.12"
"330,""say"",""word"",""action_words"",0,0,0,0,0,0,0,0.03,0.02,0.02,0.05"
"331,""see"",""word"",""action_words"",0,0,0,0.01,0.03,0.03,0.08,0.12,0.09,0.13,0.13"
"332,""show"",""word"",""action_words"",0,0,0,0,0,0,0,0.02,0,0.01,0.02"
"333,""sing"",""word"",""action_words"",0,0,0.01,0.03,0.01,0.01,0.04,0.06,0.04,0.04,0.1"
"334,""sleep"",""word"",""action_words"",0,0,0,0,0.01,0,0.02,0.03,0.06,0.09,0.13"
"335,""smile"",""word"",""action_words"",0,0,0,0,0.01,0,0,0.02,0.01,0.03,0.02"
"336,""splash"",""word"",""action_words"",0,0,0,0,0,0,0,0.03,0.05,0.11,0.15"
"337,""stop"",""word"",""action_words"",0,0,0.01,0,0.03,0.02,0.02,0.11,0.09,0.11,0.23"
"338,""swim"",""word"",""action_words"",0,0,0,0,0.01,0,0,0.02,0.02,0.06,0.08"
"339,""swing (action)"",""word"",""action_words"",0,0,0,0,0,0.01,0,0.04,0.09,0.1,0.2"
"340,""take"",""word"",""action_words"",0,0,0,0,0,0,0,0.02,0.01,0.01,0"
"341,""throw"",""word"",""action_words"",0,0,0,0,0.01,0,0.01,0.03,0.04,0.06,0.08"
"342,""tickle"",""word"",""action_words"",0,0,0,0.01,0.01,0.04,0.03,0.07,0.14,0.18,0.24"
"343,""touch"",""word"",""action_words"",0,0,0,0,0,0.01,0,0.02,0.03,0.07,0.06"
"344,""watch (action)"",""word"",""action_words"",0,0,0,0,0,0.01,0,0.02,0.03,0.03,0.07"
"345,""walk"",""word"",""action_words"",0,0,0,0.01,0.01,0.01,0,0.02,0.08,0.1,0.14"
"346,""wash"",""word"",""action_words"",0,0,0,0,0,0.01,0,0.03,0.04,0.09,0.12"
"347,""wipe"",""word"",""action_words"",0,0,0,0,0,0,0,0.02,0.02,0.03,0.02"
"348,""write"",""word"",""action_words"",0,0,0,0.01,0,0,0,0.02,0.01,0.02,0.05"
"349,""day"",""word"",""time_words"",0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.02"
"350,""later"",""word"",""time_words"",0,0,0,0,0.01,0,0,0.01,0.01,0.02,0.02"
"351,""morning"",""word"",""time_words"",0,0,0,0,0,0,0,0.02,0.01,0.02,0.07"
"352,""night"",""word"",""time_words"",0,0,0.01,0,0,0.01,0.01,0.04,0.07,0.08,0.14"
"353,""now"",""word"",""time_words"",0,0,0,0,0.01,0,0,0.02,0.03,0.03,0.08"
"354,""today"",""word"",""time_words"",0,0,0,0,0,0,0,0.01,0,0.01,0.02"
"355,""tomorrow"",""word"",""time_words"",0,0,0,0,0,0,0,0.01,0,0.01,0.01"
"356,""tonight"",""word"",""time_words"",0,0,0,0,0,0,0.01,0.01,0.01,0,0.01"
"358,""asleep"",""word"",""descriptive_words"",0,0.01,0,0,0.01,0,0,0.02,0.03,0.06,0.08"
"359,""bad"",""word"",""descriptive_words"",0,0,0,0.01,0.03,0.02,0.03,0.07,0.06,0.09,0.08"
"360,""big"",""word"",""descriptive_words"",0,0,0,0,0.01,0.01,0.02,0.08,0.08,0.1,0.15"
"361,""blue"",""word"",""descriptive_words"",0,0,0,0,0.01,0.01,0.01,0.07,0.07,0.06,0.17"
"362,""broken"",""word"",""descriptive_words"",0,0,0,0,0,0,0,0.02,0.04,0.08,0.12"
"363,""careful"",""word"",""descriptive_words"",0,0,0,0,0,0,0,0.02,0.02,0.04,0.06"
"364,""clean (description)"",""word"",""descriptive_words"",0,0,0,0,0,0,0,0.03,0.04,0.06,0.1"
"365,""cold"",""word"",""descriptive_words"",0,0,0,0,0,0.02,0.02,0.07,0.14,0.17,0.23"
"366,""cute"",""word"",""descriptive_words"",0,0,0,0,0.01,0,0,0.02,0.03,0.02,0.08"
"367,""dark"",""word"",""descriptive_words"",0,0,0,0,0,0,0,0.02,0.03,0.09,0.1"
"368,""dirty"",""word"",""descriptive_words"",0,0,0,0.01,0.01,0.02,0.02,0.07,0.1,0.11,0.21"
"369,""dry (description)"",""word"",""descriptive_words"",0,0,0,0,0,0,0,0.02,0.02,0.02,0.05"
"370,""empty"",""word"",""descriptive_words"",0,0,0,0,0,0,0,0.02,0.03,0.07,0.08"
"371,""fast"",""word"",""descriptive_words"",0,0,0,0,0,0,0,0.02,0.01,0.01,0.1"
"372,""fine"",""word"",""descriptive_words"",0,0,0,0,0,0,0,0.01,0.01,0.01,0.02"
"373,""gentle"",""word"",""descriptive_words"",0,0,0,0,0,0.01,0,0.02,0.03,0.03,0.06"
"374,""good"",""word"",""descriptive_words"",0.03,0,0,0.01,0.01,0.02,0.03,0.05,0.09,0.11,0.15"
"375,""happy"",""word"",""descriptive_words"",0,0,0,0,0.02,0.01,0.01,0.04,0.07,0.08,0.17"
"376,""hard"",""word"",""descriptive_words"",0,0,0,0,0,0,0,0.01,0.01,0.02,0.02"
"377,""hot"",""word"",""descriptive_words"",0,0,0.01,0.01,0.06,0.1,0.22,0.31,0.43,0.54,0.63"
"378,""hungry"",""word"",""descriptive_words"",0,0,0,0,0.01,0.01,0.02,0.02,0.04,0.03,0.08"
"380,""little (description)"",""word"",""descriptive_words"",0,0,0,0,0.01,0,0,0.02,0.02,0.02,0.01"
"381,""naughty"",""word"",""descriptive_words"",0,0,0,0,0,0,0,0.03,0,0.01,0"
"382,""nice"",""word"",""descriptive_words"",0,0,0,0,0.02,0.01,0.02,0.1,0.07,0.11,0.14"
"383,""old"",""word"",""descriptive_words"",0,0,0,0,0,0,0,0.01,0,0.01,0"
"384,""pretty"",""word"",""descriptive_words"",0,0,0,0,0.03,0.03,0.04,0.08,0.12,0.12,0.2"
"385,""red"",""word"",""descriptive_words"",0,0,0,0,0.01,0.01,0.01,0.02,0.04,0.02,0.07"
"386,""scared"",""word"",""descriptive_words"",0,0,0,0,0,0,0,0.02,0,0.02,0.01"
"387,""sick"",""word"",""descriptive_words"",0,0,0,0,0,0,0,0.02,0.01,0.01,0.04"
"388,""sleepy"",""word"",""descriptive_words"",0,0,0,0,0.01,0,0,0.03,0.04,0.04,0.07"
"389,""soft"",""word"",""descriptive_words"",0,0,0,0,0,0,0,0.02,0.03,0.07,0.11"
"390,""thirsty"",""word"",""descriptive_words"",0,0,0,0,0,0,0.01,0.02,0.03,0.06,0.04"
"391,""tired"",""word"",""descriptive_words"",0,0,0,0,0.01,0,0.01,0.03,0.02,0.04,0.05"
"393,""yucky"",""word"",""descriptive_words"",0,0,0,0.01,0.03,0.05,0.05,0.11,0.19,0.28,0.31"
"394,""his"",""word"",""pronouns"",0,0,0,0,0,0,0,0.01,0,0.01,0"
"395,""her"",""word"",""pronouns"",0,0,0,0,0,0,0,0.01,0.01,0.01,0"
"396,""I"",""word"",""pronouns"",0.03,0,0.01,0,0.01,0.02,0.02,0.03,0.08,0.09,0.08"
"397,""it"",""word"",""pronouns"",0,0,0,0,0.02,0.01,0.02,0.04,0.05,0.03,0.07"
"398,""me"",""word"",""pronouns"",0,0,0,0.02,0.03,0.03,0.08,0.12,0.15,0.15,0.3"
"399,""mine"",""word"",""pronouns"",0,0,0.01,0,0.02,0.03,0.07,0.18,0.21,0.37,0.38"
"400,""my"",""word"",""pronouns"",0.03,0,0,0,0.01,0.01,0.02,0.08,0.08,0.06,0.19"
"401,""that"",""word"",""pronouns"",0,0,0.01,0.02,0.06,0.11,0.11,0.22,0.22,0.21,0.25"
"402,""this"",""word"",""pronouns"",0,0.01,0.01,0.02,0.03,0.07,0.1,0.17,0.15,0.08,0.18"
"403,""you"",""word"",""pronouns"",0,0,0,0.01,0.01,0.01,0,0.05,0.06,0.06,0.07"
"404,""your"",""word"",""pronouns"",0,0,0,0,0,0,0.01,0.01,0.01,0,0.02"
"405,""how"",""word"",""question_words"",0,0,0,0,0,0,0,0.02,0,0.02,0.01"
"406,""what"",""word"",""question_words"",0,0,0,0.03,0.06,0.06,0.07,0.12,0.12,0.1,0.13"
"409,""who"",""word"",""question_words"",0,0,0,0.01,0.01,0.01,0.01,0.02,0.03,0.04,0.05"
"410,""why"",""word"",""question_words"",0,0,0,0,0.01,0,0.01,0.02,0.01,0.02,0.04"
"411,""away"",""word"",""locations"",0,0,0,0,0.01,0,0,0.02,0.02,0.02,0.02"
"413,""down"",""word"",""locations"",0,0.01,0,0.05,0.03,0.07,0.08,0.16,0.28,0.28,0.37"
"414,""in"",""word"",""locations"",0,0,0,0,0.01,0,0,0.04,0.06,0.07,0.05"
"415,""inside"",""word"",""locations"",0,0,0,0,0,0,0.01,0.04,0.02,0.03,0.07"
"416,""off"",""word"",""locations"",0,0,0,0,0.01,0.02,0.02,0.05,0.12,0.16,0.31"
"417,""on"",""word"",""locations"",0,0,0,0,0.01,0.01,0.01,0.07,0.12,0.11,0.25"
"418,""out"",""word"",""locations"",0,0,0,0,0.01,0.04,0.02,0.11,0.18,0.28,0.24"
"419,""there"",""word"",""locations"",0,0,0,0,0.01,0.01,0.03,0.04,0.07,0.07,0.06"
"420,""under"",""word"",""locations"",0,0,0,0,0,0,0,0.01,0.01,0.02,0.04"
"421,""up"",""word"",""locations"",0,0.02,0.01,0.02,0.08,0.11,0.12,0.24,0.35,0.35,0.39"
"422,""all"",""word"",""quantifiers"",0,0,0,0,0,0.01,0.01,0.02,0.05,0.07,0.08"
"423,""another"",""word"",""quantifiers"",0,0,0,0,0.01,0,0,0.01,0.01,0.01,0.01"
"424,""more"",""word"",""quantifiers"",0,0,0,0.02,0.05,0.09,0.15,0.18,0.32,0.35,0.42"
"425,""none"",""word"",""quantifiers"",0,0,0,0,0,0,0.01,0.01,0.01,0.03,0.05"
"426,""not"",""word"",""quantifiers"",0,0,0,0,0.01,0.01,0,0.02,0.01,0.03,0.05"
"427,""other"",""word"",""quantifiers"",0,0,0,0,0,0,0,0.02,0.01,0.02,0.01"
"428,""same"",""word"",""quantifiers"",0,0,0,0,0,0,0,0.01,0.01,0.01,0"
"429,""some"",""word"",""quantifiers"",0,0,0,0.01,0.02,0.01,0.01,0.02,0.04,0.03,0.1"
